Cell IdX,Cell IdY,Cell IdZ,Voxel IdX,Voxel IdY,Voxel IdZ,X [mm],Y [mm],Z [mm],Dose [Gy],FieldScalingFactor
2,3,0,2,3,5,3.5,16.5,-23.5,1.01563e-06,0.693574
0,1,1,4,5,1,-18.5,-5.5,-15.5,0,0.413183
3,0,1,7,0,5,20.5,-22.5,-11.5,0,0.268436
0,1,1,9,8,5,-13.5,-2.5,-11.5,1.18549e-06,0.260058
1,0,0,9,4,4,-1.5,-18.5,-24.5,7.07924e-07,0.810846
3,1,1,5,5,8,18.5,-5.5,-8.5,0,0.141766
2,2,0,4,7,0,5.5,8.5,-28.5,0,0.926524
1,2,0,9,3,7,-1.5,4.5,-21.5,0,0.650645
1,2,1,0,6,6,-10.5,7.5,-10.5,1.02841e-06,0.202526
3,1,1,4,9,6,17.5,-1.5,-10.5,0,0.213185
2,3,1,2,8,1,3.5,21.5,-15.5,1.07721e-08,0.355258
0,1,0,8,7,8,-14.5,-3.5,-20.5,1.55076e-06,0.616556
0,0,0,7,1,7,-15.5,-21.5,-21.5,0,0.675363
1,3,0,5,1,9,-5.5,14.5,-19.5,1.06236e-06,0.538209
3,0,0,8,5,2,21.5,-17.5,-26.5,0,0.866989
3,1,1,5,4,4,18.5,-6.5,-12.5,0,0.297374
3,2,1,2,1,5,15.5,2.5,-11.5,0,0.246733
2,0,0,4,5,4,5.5,-17.5,-24.5,6.40734e-07,0.808631
3,1,1,0,4,0,13.5,-6.5,-16.5,0,0.463073
0,3,0,2,4,2,-20.5,17.5,-26.5,0,0.789615
2,2,1,9,2,5,10.5,3.5,-11.5,0,0.251176
1,1,0,0,7,9,-10.5,-3.5,-19.5,1.31136e-06,0.581722
0,1,0,9,0,1,-13.5,-10.5,-27.5,0,0.917854
2,0,1,8,4,7,9.5,-18.5,-9.5,1.16431e-06,0.206868
3,0,1,0,9,4,13.5,-13.5,-12.5,1.25039e-07,0.314568
1,2,0,8,1,5,-2.5,2.5,-23.5,0,0.737137
1,2,1,3,4,4,-7.5,5.5,-12.5,8.52815e-07,0.287791
3,3,0,3,0,1,16.5,13.5,-27.5,0,0.854262
2,2,0,8,9,6,9.5,10.5,-22.5,0,0.669099
3,2,0,1,1,8,14.5,2.5,-20.5,0,0.603701
3,2,0,1,0,5,14.5,1.5,-23.5,0,0.7281
3,1,0,9,5,9,22.5,-5.5,-19.5,0,0.563609
1,1,1,6,9,9,-4.5,-1.5,-7.5,3.59593e-07,0.11311
0,3,1,1,2,6,-21.5,15.5,-10.5,0,0.160429
2,3,1,4,8,2,5.5,21.5,-14.5,0,0.315337
1,2,0,3,4,8,-7.5,5.5,-20.5,1.37081e-06,0.604507
2,2,0,5,4,0,6.5,5.5,-28.5,0,0.934721
3,3,0,2,2,8,15.5,15.5,-20.5,1.19954e-07,0.563324
2,2,0,0,9,0,1.5,10.5,-28.5,0,0.921755
0,2,1,2,6,8,-20.5,7.5,-8.5,2.91509e-07,0.110262
1,0,0,5,2,1,-5.5,-20.5,-27.5,0,0.935507
0,0,1,2,0,9,-20.5,-22.5,-7.5,0,0.114754
3,3,0,0,2,2,13.5,15.5,-26.5,0,0.810776
3,0,1,9,5,5,22.5,-17.5,-11.5,0,0.261868
1,0,0,7,5,8,-3.5,-17.5,-20.5,8.00147e-07,0.645482
3,0,1,2,2,6,15.5,-20.5,-10.5,0,0.238555
2,1,0,3,3,2,4.5,-7.5,-26.5,0,0.881004
2,3,0,1,2,8,2.5,15.5,-20.5,1.41394e-06,0.576138
0,2,0,4,5,9,-18.5,6.5,-19.5,9.38464e-07,0.545842
1,1,1,5,6,2,-5.5,-4.5,-14.5,1.12223e-06,0.3888
1,3,1,1,9,7,-9.5,22.5,-9.5,0,0.116369
0,2,0,3,0,4,-19.5,1.5,-24.5,4.27199e-07,0.759457
0,2,1,4,0,0,-18.5,1.5,-16.5,7.41264e-07,0.438951
3,2,1,7,6,0,20.5,7.5,-16.5,0,0.419739
3,3,0,5,0,4,18.5,13.5,-24.5,0,0.726642
1,3,0,3,9,4,-7.5,22.5,-24.5,0,0.707988
3,0,1,9,7,1,22.5,-15.5,-15.5,0,0.416824
1,1,1,9,3,3,-1.5,-7.5,-13.5,6.73751e-08,0.355844
3,0,0,5,1,7,18.5,-21.5,-21.5,0,0.669753
0,1,0,1,5,9,-21.5,-5.5,-19.5,3.94762e-08,0.565915
3,1,1,7,3,1,20.5,-7.5,-15.5,0,0.412247
3,3,0,3,1,6,16.5,14.5,-22.5,0,0.645677
3,1,1,3,4,6,16.5,-6.5,-10.5,0,0.223602
0,2,0,7,5,2,-15.5,6.5,-26.5,1.3427e-06,0.836903
0,3,1,3,5,4,-19.5,18.5,-12.5,0,0.230902
2,0,1,7,8,9,8.5,-14.5,-7.5,0,0.128411
2,1,0,9,9,9,10.5,-1.5,-19.5,0,0.577837
3,2,0,7,7,4,20.5,8.5,-24.5,0,0.738405
0,1,0,1,3,4,-21.5,-7.5,-24.5,0,0.772638
1,0,0,9,7,5,-1.5,-15.5,-23.5,1.11112e-06,0.767332
1,1,0,2,2,6,-8.5,-8.5,-22.5,4.18318e-07,0.714094
1,3,0,1,3,6,-9.5,16.5,-22.5,1.62235e-07,0.648562
2,2,1,3,5,9,4.5,6.5,-7.5,0,0.0953295
2,3,1,5,3,0,6.5,16.5,-16.5,1.20421e-06,0.411556
0,1,1,9,8,3,-13.5,-2.5,-13.5,8.09927e-07,0.337854
0,3,1,2,8,4,-20.5,21.5,-12.5,0,0.217672
3,1,1,9,5,2,22.5,-5.5,-14.5,0,0.365204
0,3,0,5,9,5,-17.5,22.5,-23.5,0,0.653374
0,2,1,0,0,4,-22.5,1.5,-12.5,1.4191e-07,0.273673
3,2,1,7,3,1,20.5,4.5,-15.5,0,0.388292
1,2,0,0,5,1,-10.5,6.5,-27.5,3.97009e-07,0.886008
2,1,0,7,9,5,8.5,-1.5,-23.5,8.43397e-08,0.742602
2,1,0,5,2,0,6.5,-8.5,-28.5,0,0.965277
1,2,0,7,2,5,-3.5,3.5,-23.5,0,0.734283
0,2,1,7,9,7,-15.5,10.5,-9.5,1.1972e-06,0.149209
2,0,1,4,1,0,5.5,-21.5,-16.5,1.59248e-07,0.485471
2,0,1,9,9,9,10.5,-13.5,-7.5,2.59338e-08,0.12558
0,1,0,5,3,1,-17.5,-7.5,-27.5,0,0.906217
0,1,1,2,7,4,-20.5,-3.5,-12.5,0,0.288176
2,1,1,8,1,0,9.5,-9.5,-16.5,4.427e-08,0.472418
1,3,0,6,8,5,-4.5,21.5,-23.5,0,0.673505
0,3,1,5,4,4,-17.5,17.5,-12.5,9.32099e-08,0.238309
2,0,1,6,2,0,7.5,-20.5,-16.5,2.27803e-08,0.483721
1,1,1,3,5,4,-7.5,-5.5,-12.5,1.66159e-06,0.310776
3,2,0,6,1,7,19.5,2.5,-21.5,0,0.634728
1,2,1,1,7,9,-9.5,8.5,-7.5,1.64403e-06,0.0864998
2,1,1,0,4,2,1.5,-6.5,-14.5,0,0.393621
3,3,1,0,8,6,13.5,21.5,-10.5,0,0.153537
1,3,1,9,9,4,-1.5,22.5,-12.5,1.704e-08,0.235505
1,0,1,0,4,0,-10.5,-18.5,-16.5,1.5215e-07,0.479795
3,2,1,2,1,2,15.5,2.5,-14.5,0,0.36345
3,0,0,3,7,8,16.5,-15.5,-20.5,0,0.629577
3,3,0,4,8,7,17.5,21.5,-21.5,0,0.576981
3,3,1,9,5,7,22.5,18.5,-9.5,4.49988e-08,0.11001
2,2,1,0,3,2,1.5,4.5,-14.5,9.30393e-09,0.371247
3,3,0,2,6,7,15.5,19.5,-21.5,5.02007e-07,0.588585
3,3,1,4,5,3,17.5,18.5,-13.5,1.31915e-06,0.273395
1,1,1,2,6,9,-8.5,-4.5,-7.5,4.90363e-07,0.115798
1,3,0,1,9,3,-9.5,22.5,-25.5,0,0.74694
2,0,1,1,4,4,2.5,-18.5,-12.5,1.5207e-06,0.327608
0,1,1,7,0,1,-15.5,-10.5,-15.5,0,0.425902
1,3,0,0,1,6,-10.5,14.5,-22.5,6.30279e-07,0.654626
0,2,0,5,4,4,-17.5,5.5,-24.5,6.00936e-07,0.753388
0,3,1,2,3,8,-20.5,16.5,-8.5,0,0.0833521
0,0,1,7,7,1,-15.5,-15.5,-15.5,1.62395e-07,0.431017
0,1,0,5,0,2,-17.5,-10.5,-26.5,0,0.868837
2,0,0,8,7,2,9.5,-15.5,-26.5,0,0.886894
3,1,0,2,7,0,15.5,-3.5,-28.5,6.86553e-08,0.944906
1,3,0,6,9,1,-4.5,22.5,-27.5,0,0.833283
2,3,1,4,0,0,5.5,13.5,-16.5,2.20741e-07,0.422434
1,0,0,7,7,0,-3.5,-15.5,-28.5,7.36019e-07,0.975482
0,1,0,8,9,2,-14.5,-1.5,-26.5,3.67532e-07,0.858727
1,3,0,9,1,4,-1.5,14.5,-24.5,9.79181e-07,0.742256
3,3,0,7,4,9,20.5,17.5,-19.5,0,0.506345
3,1,1,2,8,4,15.5,-2.5,-12.5,0,0.295882
3,0,1,7,2,4,20.5,-20.5,-12.5,0,0.306713
3,1,0,5,9,6,18.5,-1.5,-22.5,0,0.686522
2,1,0,2,6,6,3.5,-4.5,-22.5,0,0.710884
1,2,1,5,8,0,-5.5,9.5,-16.5,9.15557e-07,0.434886
1,0,0,5,6,0,-5.5,-16.5,-28.5,1.4481e-07,0.975258
3,2,1,0,8,8,13.5,9.5,-8.5,0,0.11703
0,2,0,7,2,0,-15.5,3.5,-28.5,2.84154e-07,0.928613
1,1,0,7,5,6,-3.5,-5.5,-22.5,6.28855e-07,0.712654
2,3,0,0,9,8,1.5,22.5,-20.5,0,0.549439
1,3,1,7,4,5,-3.5,17.5,-11.5,3.25729e-07,0.215126
1,3,0,1,4,5,-9.5,17.5,-23.5,2.47731e-07,0.685438
2,1,0,6,5,6,7.5,-5.5,-22.5,0,0.710209
0,3,1,3,8,9,-19.5,21.5,-7.5,0,0.030082
2,0,1,7,1,7,8.5,-21.5,-9.5,0,0.209033
3,1,1,5,0,7,18.5,-10.5,-9.5,0,0.186955
2,2,0,4,9,5,5.5,10.5,-23.5,0,0.713214
2,2,0,3,0,2,4.5,1.5,-26.5,0,0.862842
3,1,1,4,5,9,17.5,-5.5,-7.5,0,0.105552
3,0,0,6,1,8,19.5,-21.5,-20.5,0,0.627016
2,0,0,9,6,0,10.5,-16.5,-28.5,0,0.970614
3,3,0,3,2,7,16.5,15.5,-21.5,2.67633e-07,0.601756
2,3,1,2,8,8,3.5,21.5,-8.5,3.90543e-07,0.0863144
2,2,1,4,8,5,5.5,9.5,-11.5,0,0.239668
0,0,1,7,3,9,-15.5,-19.5,-7.5,1.09034e-08,0.123001
3,1,0,7,6,7,20.5,-4.5,-21.5,0,0.647351
2,0,1,9,2,7,10.5,-20.5,-9.5,1.18026e-07,0.206738
0,3,0,2,8,4,-20.5,21.5,-24.5,0,0.691766
1,0,0,3,3,3,-7.5,-19.5,-25.5,0,0.849825
2,0,1,6,9,2,7.5,-13.5,-14.5,1.86189e-07,0.399667
0,0,1,3,3,7,-19.5,-19.5,-9.5,0,0.192263
3,0,0,8,8,8,21.5,-14.5,-20.5,0,0.618165
1,2,0,6,4,0,-4.5,5.5,-28.5,1.54085e-07,0.935974
1,3,0,4,5,5,-6.5,18.5,-23.5,0,0.684295
0,0,0,4,9,7,-18.5,-13.5,-21.5,0,0.664338
1,2,1,4,4,7,-6.5,5.5,-9.5,9.09936e-07,0.172874
0,1,1,4,4,2,-18.5,-6.5,-14.5,5.90865e-08,0.375437
3,1,1,5,5,7,18.5,-5.5,-9.5,0,0.179993
0,3,1,1,4,7,-21.5,17.5,-9.5,0,0.115653
1,3,0,6,6,4,-4.5,19.5,-24.5,0,0.722377
2,2,1,0,3,0,1.5,4.5,-16.5,1.84879e-07,0.450107
0,3,0,7,1,8,-15.5,14.5,-20.5,1.37872e-07,0.566753
2,0,1,4,3,5,5.5,-19.5,-11.5,7.43849e-07,0.287867
3,3,1,8,3,4,21.5,16.5,-12.5,0,0.233754
2,2,0,0,2,0,1.5,3.5,-28.5,2.14387e-08,0.942509
2,1,1,3,1,5,4.5,-9.5,-11.5,0,0.279637
0,1,0,7,6,8,-15.5,-4.5,-20.5,1.08524e-06,0.616739
1,1,1,6,7,2,-4.5,-3.5,-14.5,3.54897e-07,0.387555
2,2,0,7,3,9,8.5,4.5,-19.5,0,0.566019
0,2,0,6,0,9,-16.5,1.5,-19.5,8.42659e-07,0.562318
2,3,1,3,5,7,4.5,18.5,-9.5,9.76315e-07,0.134759
2,3,1,2,1,3,3.5,14.5,-13.5,9.30202e-07,0.30264
3,1,0,5,9,3,18.5,-1.5,-25.5,0,0.809741
2,1,0,8,1,2,9.5,-9.5,-26.5,0,0.880005
2,1,1,1,1,1,2.5,-9.5,-15.5,4.00779e-07,0.437248
3,0,0,8,2,3,21.5,-20.5,-25.5,0,0.827038
3,2,1,5,4,6,18.5,5.5,-10.5,0,0.195777
0,1,1,7,9,0,-15.5,-1.5,-16.5,1.4612e-06,0.450869
3,0,0,4,9,3,17.5,-13.5,-25.5,0,0.830887
3,2,1,0,5,5,13.5,6.5,-11.5,0,0.239975
3,3,1,9,0,3,22.5,13.5,-13.5,0,0.280022
3,1,0,0,9,9,13.5,-1.5,-19.5,0,0.573884
3,3,1,3,3,1,16.5,16.5,-15.5,1.11383e-07,0.360089
3,0,0,9,1,1,22.5,-21.5,-27.5,0,0.908245
2,0,1,1,5,2,2.5,-17.5,-14.5,4.74758e-07,0.40556
2,0,0,7,7,1,8.5,-15.5,-27.5,0,0.929861
3,3,1,6,6,6,19.5,19.5,-10.5,0,0.150832
1,1,0,3,4,1,-7.5,-6.5,-27.5,9.24191e-07,0.919098
2,3,0,0,5,7,1.5,18.5,-21.5,1.20769e-06,0.60554
1,2,0,1,3,2,-9.5,4.5,-26.5,1.12115e-06,0.851095
1,0,1,4,6,8,-6.5,-16.5,-8.5,9.69647e-07,0.169673
2,0,0,8,6,7,9.5,-16.5,-21.5,2.15709e-07,0.681172
0,3,1,3,6,2,-19.5,19.5,-14.5,0,0.304508
1,2,0,4,8,6,-6.5,9.5,-22.5,1.26387e-06,0.674852
2,3,0,8,8,7,9.5,21.5,-21.5,5.68471e-08,0.588842
2,1,0,8,9,4,9.5,-1.5,-24.5,0,0.782753
3,0,1,8,2,9,21.5,-20.5,-7.5,0,0.112157
3,1,1,6,2,7,19.5,-8.5,-9.5,0,0.182457
1,1,0,3,5,4,-7.5,-5.5,-24.5,1.83739e-06,0.792426
2,0,0,1,7,3,2.5,-15.5,-25.5,9.38836e-07,0.849989
2,3,0,9,9,1,10.5,22.5,-27.5,0,0.828166
2,1,1,7,1,3,8.5,-9.5,-13.5,0,0.354937
0,0,1,8,3,1,-14.5,-19.5,-15.5,1.29208e-08,0.435192
2,0,1,5,8,5,6.5,-14.5,-11.5,1.4836e-07,0.283904
2,3,0,8,3,7,9.5,16.5,-21.5,1.72795e-06,0.60818
1,1,0,7,0,6,-3.5,-10.5,-22.5,5.78909e-07,0.720258
1,1,1,2,9,1,-8.5,-1.5,-15.5,1.09703e-06,0.420357
0,2,0,1,0,7,-21.5,1.5,-21.5,1.1793e-07,0.632459
1,3,1,6,2,5,-4.5,15.5,-11.5,1.53106e-06,0.221561
2,1,0,2,8,0,3.5,-2.5,-28.5,0,0.956141
3,0,1,0,3,7,13.5,-19.5,-9.5,0,0.202603
3,0,0,7,0,3,20.5,-22.5,-25.5,0,0.830079
2,3,1,5,0,8,6.5,13.5,-8.5,1.88734e-07,0.112307
3,2,0,0,9,6,13.5,10.5,-22.5,0,0.663978
3,3,0,7,9,8,20.5,22.5,-20.5,0,0.526658
1,1,1,4,2,5,-6.5,-8.5,-11.5,1.24691e-06,0.277124
2,0,1,7,7,2,8.5,-15.5,-14.5,0,0.400598
2,2,0,9,8,8,10.5,9.5,-20.5,0,0.590155
0,2,0,8,6,4,-14.5,7.5,-24.5,1.45366e-06,0.753154
0,0,1,5,9,9,-17.5,-13.5,-7.5,1.71339e-07,0.115497
2,2,0,1,6,8,2.5,7.5,-20.5,9.75031e-08,0.601753
1,0,1,0,0,4,-10.5,-22.5,-12.5,0,0.323583
3,1,1,2,7,4,15.5,-3.5,-12.5,0,0.297719
3,3,0,0,4,5,13.5,17.5,-23.5,6.71832e-07,0.680345
1,2,1,8,7,3,-2.5,8.5,-13.5,1.56405e-06,0.321299
0,2,1,9,9,8,-13.5,10.5,-8.5,1.72605e-06,0.114136
1,1,0,7,4,2,-3.5,-6.5,-26.5,1.00236e-06,0.879792
2,3,1,9,1,8,10.5,14.5,-8.5,3.49127e-07,0.105696
3,1,0,3,6,8,16.5,-4.5,-20.5,0,0.615049
2,3,0,6,3,9,7.5,16.5,-19.5,1.47865e-06,0.529774
1,0,1,5,2,0,-5.5,-20.5,-16.5,1.69884e-07,0.485096
0,0,1,1,9,7,-21.5,-13.5,-9.5,3.55962e-08,0.183849
3,0,1,4,6,4,17.5,-16.5,-12.5,0,0.310547
2,1,0,7,1,9,8.5,-9.5,-19.5,0,0.59359
3,1,0,9,7,4,22.5,-3.5,-24.5,0,0.763228
2,1,1,6,5,5,7.5,-5.5,-11.5,7.52631e-08,0.271931
2,1,0,3,0,8,4.5,-10.5,-20.5,0,0.638254
1,1,1,7,9,5,-3.5,-1.5,-11.5,1.61027e-08,0.267055
3,2,0,8,6,3,21.5,7.5,-25.5,0,0.780082
0,1,0,1,7,2,-21.5,-3.5,-26.5,0,0.848328
0,0,0,0,9,2,-22.5,-13.5,-26.5,0,0.860855
2,3,1,5,4,7,6.5,17.5,-9.5,1.3035e-06,0.13714
3,2,0,8,3,9,21.5,4.5,-19.5,0,0.544677
3,2,1,9,5,0,22.5,6.5,-16.5,0,0.417861
3,3,1,8,8,8,21.5,21.5,-8.5,0,0.0635862
1,3,1,0,7,2,-10.5,20.5,-14.5,0,0.314956
1,3,0,9,6,2,-1.5,19.5,-26.5,0,0.805551
3,2,1,7,3,3,20.5,4.5,-13.5,0,0.310099
0,1,1,6,5,0,-16.5,-5.5,-16.5,6.08791e-08,0.456508
2,2,1,9,5,0,10.5,6.5,-16.5,0,0.439092
2,3,0,6,7,8,7.5,20.5,-20.5,2.18996e-07,0.554612
2,3,1,2,5,1,3.5,18.5,-15.5,1.52593e-06,0.366672
3,2,0,8,3,0,21.5,4.5,-28.5,0,0.913127
2,2,1,4,3,5,5.5,4.5,-11.5,6.64564e-08,0.25293
2,0,1,6,4,5,7.5,-18.5,-11.5,8.31942e-07,0.286006
2,1,0,1,1,3,2.5,-9.5,-25.5,1.36562e-07,0.843139
1,0,1,4,0,0,-6.5,-22.5,-16.5,0,0.485045
0,3,0,6,9,3,-16.5,22.5,-25.5,0,0.736661
0,1,1,3,4,2,-19.5,-6.5,-14.5,4.13076e-07,0.373411
3,2,1,9,2,1,22.5,3.5,-15.5,0,0.386169
2,3,1,2,1,8,3.5,14.5,-8.5,1.17768e-06,0.110667
2,3,1,8,6,8,9.5,19.5,-8.5,5.53513e-07,0.0897228
2,0,1,4,4,1,5.5,-18.5,-15.5,5.9198e-07,0.444432
3,2,1,7,8,0,20.5,9.5,-16.5,0,0.414027
3,3,0,2,3,4,15.5,16.5,-24.5,0,0.721615
0,3,1,0,4,3,-22.5,17.5,-13.5,0,0.266442
1,0,1,1,6,2,-9.5,-16.5,-14.5,0,0.400351
0,3,0,3,5,0,-19.5,18.5,-28.5,0,0.870732
1,0,1,7,3,9,-3.5,-19.5,-7.5,2.96708e-07,0.134701
0,1,1,3,0,3,-19.5,-10.5,-13.5,3.45809e-08,0.339794
1,3,0,4,4,3,-6.5,17.5,-25.5,1.65139e-07,0.769954
1,3,0,0,1,4,-10.5,14.5,-24.5,6.47246e-07,0.736147
1,2,0,5,9,9,-5.5,10.5,-19.5,8.4359e-07,0.551272
1,0,0,4,9,3,-6.5,-13.5,-25.5,1.04867e-06,0.845976
0,1,1,6,5,7,-16.5,-5.5,-9.5,2.20079e-07,0.183521
2,3,0,1,8,4,2.5,21.5,-24.5,0,0.715022
2,0,0,1,1,4,2.5,-21.5,-24.5,0,0.811992
0,0,0,2,1,7,-20.5,-21.5,-21.5,0,0.665277
0,2,1,4,6,0,-18.5,7.5,-16.5,7.64564e-07,0.423835
3,0,1,0,6,7,13.5,-16.5,-9.5,0,0.200878
3,0,0,9,6,3,22.5,-16.5,-25.5,0,0.82216
0,3,0,6,7,2,-16.5,20.5,-26.5,0,0.786077
2,2,0,2,9,4,3.5,10.5,-24.5,5.0292e-09,0.755206
2,3,0,3,4,0,4.5,17.5,-28.5,2.45279e-08,0.895507
3,3,0,5,2,8,18.5,15.5,-20.5,2.82134e-07,0.557739
1,3,0,8,0,9,-2.5,13.5,-19.5,8.47522e-07,0.54292
2,3,1,4,1,5,5.5,14.5,-11.5,2.8812e-07,0.224367
0,2,1,3,4,3,-19.5,5.5,-13.5,9.57189e-07,0.309605
2,3,0,1,0,1,2.5,13.5,-27.5,5.46665e-07,0.869527
3,3,1,9,2,1,22.5,15.5,-15.5,0,0.351156
3,3,1,6,9,7,19.5,22.5,-9.5,0,0.10167
2,0,0,4,3,7,5.5,-19.5,-21.5,6.64731e-07,0.686391
1,3,0,7,2,4,-3.5,15.5,-24.5,9.52499e-07,0.738092
1,2,1,5,4,5,-5.5,5.5,-11.5,1.27051e-06,0.250417
2,3,1,9,1,4,10.5,14.5,-12.5,8.01728e-09,0.258775
1,1,0,2,8,2,-8.5,-2.5,-26.5,6.81489e-07,0.868795
3,3,0,2,5,8,15.5,18.5,-20.5,1.3875e-06,0.552324
3,3,1,4,4,4,17.5,17.5,-12.5,8.8145e-07,0.238378
2,1,0,5,6,4,6.5,-4.5,-24.5,0,0.791448
2,3,1,5,8,6,6.5,21.5,-10.5,9.23164e-08,0.160702
1,3,0,9,3,7,-1.5,16.5,-21.5,6.364e-07,0.613017
1,3,1,0,2,4,-10.5,15.5,-12.5,1.50181e-07,0.25541
1,0,1,6,1,9,-4.5,-21.5,-7.5,8.15445e-09,0.13502
2,1,0,1,5,7,2.5,-5.5,-21.5,0,0.672164
3,1,0,7,2,7,20.5,-8.5,-21.5,0,0.653895
2,2,0,1,4,6,2.5,5.5,-22.5,0,0.688458
2,0,1,9,4,8,10.5,-18.5,-8.5,1.55529e-06,0.167441
1,0,1,0,7,0,-10.5,-15.5,-16.5,0,0.477731
2,2,1,9,7,1,10.5,8.5,-15.5,2.26479e-08,0.394113
2,1,0,4,0,9,5.5,-10.5,-19.5,0,0.597216
2,3,0,8,1,7,9.5,14.5,-21.5,1.6633e-07,0.615313
3,3,0,8,6,0,21.5,19.5,-28.5,0,0.862064
0,3,0,9,5,4,-13.5,18.5,-24.5,0,0.717197
3,3,0,4,5,1,17.5,18.5,-27.5,9.97472e-07,0.833576
1,3,0,8,1,5,-2.5,14.5,-23.5,8.61643e-07,0.70113
1,1,0,8,1,6,-2.5,-9.5,-22.5,6.47706e-07,0.719256
0,2,0,3,3,7,-19.5,4.5,-21.5,6.35745e-07,0.629605
3,1,1,0,8,0,13.5,-2.5,-16.5,0,0.456038
3,1,0,6,9,2,19.5,-1.5,-26.5,0,0.849039
0,0,0,1,0,3,-21.5,-22.5,-25.5,0,0.827541
3,1,0,0,1,0,13.5,-9.5,-28.5,0,0.958594
1,2,1,5,1,8,-5.5,2.5,-8.5,6.62946e-07,0.142389
3,2,0,3,2,3,16.5,3.5,-25.5,0,0.801932
1,0,0,9,5,4,-1.5,-17.5,-24.5,2.52862e-07,0.810211
0,0,0,3,3,9,-19.5,-19.5,-19.5,0,0.585705
2,0,1,5,4,8,6.5,-18.5,-8.5,6.16396e-07,0.170933
1,1,1,2,9,2,-8.5,-1.5,-14.5,6.97953e-07,0.380959
1,3,0,5,4,0,-5.5,17.5,-28.5,0,0.894907
2,0,1,8,5,3,9.5,-17.5,-13.5,7.12422e-07,0.361745
0,1,1,2,8,0,-20.5,-2.5,-16.5,2.05344e-08,0.443127
1,1,0,8,5,2,-2.5,-5.5,-26.5,0,0.878396
0,1,1,0,6,4,-22.5,-4.5,-12.5,1.98929e-08,0.285406
0,2,1,6,5,3,-16.5,6.5,-13.5,9.21252e-07,0.312703
3,0,0,1,4,8,14.5,-18.5,-20.5,3.45961e-08,0.635133
3,2,1,8,5,5,21.5,6.5,-11.5,0,0.225439
0,0,1,1,4,4,-21.5,-18.5,-12.5,0,0.303468
0,2,1,9,9,1,-13.5,10.5,-15.5,8.67609e-07,0.384366
3,1,1,8,4,3,21.5,-6.5,-13.5,0,0.330016
1,3,0,0,7,4,-10.5,20.5,-24.5,5.98205e-08,0.713276
0,1,0,5,7,7,-17.5,-3.5,-21.5,2.71691e-07,0.651744
2,2,1,3,1,9,4.5,2.5,-7.5,0,0.104872
0,1,0,0,2,2,-22.5,-8.5,-26.5,0,0.854465
3,0,0,3,7,4,16.5,-15.5,-24.5,0,0.793307
3,2,1,0,6,4,13.5,7.5,-12.5,0,0.275984
2,3,1,1,8,7,2.5,21.5,-9.5,6.33804e-08,0.124488
0,1,1,1,1,4,-21.5,-9.5,-12.5,7.24759e-08,0.295218
0,1,1,4,6,1,-18.5,-4.5,-15.5,1.4553e-07,0.411482
3,3,1,9,4,1,22.5,17.5,-15.5,0,0.344157
0,0,0,8,4,1,-14.5,-18.5,-27.5,3.86656e-08,0.923974
0,1,1,5,5,0,-17.5,-5.5,-16.5,7.16722e-08,0.454671
2,0,1,4,6,1,5.5,-16.5,-15.5,6.97544e-07,0.443148
2,1,0,2,2,3,3.5,-8.5,-25.5,0,0.841337
0,2,0,8,7,7,-14.5,8.5,-21.5,2.00721e-06,0.627927
1,0,0,9,8,8,-1.5,-14.5,-20.5,1.14707e-06,0.643657
1,0,0,5,8,7,-5.5,-14.5,-21.5,1.22136e-06,0.682801
1,2,0,8,3,3,-2.5,4.5,-25.5,0,0.814428
0,1,0,9,7,0,-13.5,-3.5,-28.5,3.67102e-07,0.948213
0,2,0,4,8,9,-18.5,9.5,-19.5,1.05845e-06,0.537231
1,0,0,0,9,9,-10.5,-13.5,-19.5,4.04579e-07,0.596176
0,1,0,8,0,8,-14.5,-10.5,-20.5,0,0.627649
0,0,1,1,6,3,-21.5,-16.5,-13.5,0,0.341234
3,0,1,4,4,9,17.5,-18.5,-7.5,0,0.119227
1,1,1,1,1,2,-9.5,-9.5,-14.5,7.33405e-07,0.393222
2,3,1,5,9,3,6.5,22.5,-13.5,3.29997e-07,0.272011
3,3,1,4,1,2,17.5,14.5,-14.5,0,0.326092
0,2,0,4,5,7,-18.5,6.5,-21.5,1.54215e-06,0.626335
2,3,1,8,9,5,9.5,22.5,-11.5,2.83622e-09,0.192589
0,0,0,4,4,2,-18.5,-18.5,-26.5,0,0.874441
1,2,0,0,6,0,-10.5,7.5,-28.5,3.4098e-07,0.924892
2,0,0,2,5,2,3.5,-17.5,-26.5,8.53369e-07,0.892955
2,3,0,5,8,1,6.5,21.5,-27.5,0,0.836339
1,1,1,5,0,2,-5.5,-10.5,-14.5,1.61899e-06,0.397711
0,1,0,6,8,2,-16.5,-2.5,-26.5,7.62276e-07,0.857258
1,1,1,0,8,4,-10.5,-2.5,-12.5,9.1309e-07,0.302655
1,2,0,3,6,6,-7.5,7.5,-22.5,1.04739e-06,0.680028
2,3,1,4,9,9,5.5,22.5,-7.5,0,0.0439528
2,0,1,5,0,7,6.5,-22.5,-9.5,0,0.210831
1,2,1,1,0,8,-9.5,1.5,-8.5,1.1214e-06,0.141506
0,0,0,8,0,9,-14.5,-22.5,-19.5,0,0.596157
3,1,0,3,3,1,16.5,-7.5,-27.5,0,0.908283
1,3,0,8,2,8,-2.5,15.5,-20.5,1.09492e-06,0.576128
2,1,1,5,1,1,6.5,-9.5,-15.5,0,0.435321
